conversation_id,turn_number,tweet_id,author_id,role,created_at,text_raw,parent_tweet_id,response_tweet_ids,direct_reply_count,is_branch_point,text_clean,language,quality_flag,thread_id,thread_position
103157,3,103156,138692,customer,2017-11-30 18:07:07+00:00,@AppleSupport Via my iPhone because I no longer have a computer,103155,103158,1,False,Via my iPhone because I no longer have a computer,en,KEEP,103157_thread_35,3.0
103157,4,103158,AppleSupport,support,2017-11-30 18:25:40+00:00,"@138692 No worries. If that is the case, check out the steps here: https://t.co/Ui1yTnOCUz but keep us posted if you run into any issues.  We're here for you.",103156,103159,1,False,,,,103157_thread_35,4.0
103157,5,103159,138692,customer,2017-12-01 14:20:20+00:00,"@AppleSupport I deleted the download and re-downloaded the update and again, it says an error occured while installing",103158,103160,1,False,"I deleted the download and re-downloaded the update and again, it says an error occured while installing",en,KEEP,103157_thread_35,5.0
103157,6,103160,AppleSupport,support,2017-12-01 16:03:26+00:00,@138692 Let's meet up in DM and work together there. https://t.co/GDrqU22YpT,103159,,0,False,,,,103157_thread_35,6.0
103162,1,103162,138693,customer,2017-11-30 17:31:02+00:00,"@AppleSupport, did #HighSierra kill my old trackpad?  After the recent update, no more trackpad. Bounces between connected and mostly not.",,103161,1,False,", did HighSierra kill my old trackpad? After the recent update, no more trackpad. Bounces between connected and mostly not.",en,KEEP,103162_thread_36,1.0
103162,2,103161,AppleSupport,support,2017-11-30 18:06:28+00:00,@138693 Thanks for reaching out to us. We are always happy to help. Send us a DM. We'd like to look into this with you.,103162,,0,False,,,,103162_thread_36,2.0
103164,1,103164,138694,customer,2017-11-30 17:47:04+00:00,Hey @AppleSupport why can’t I scroll to accept this developer agreement in Safari on iOS? Can’t get the accept button to show up. https://t.co/hanri9HS6H,,103163,1,False,Hey why can’t I scroll to accept this developer agreement in Safari on iOS? Can’t get the accept button to show up.,en,KEEP,103164_thread_37,1.0
103164,2,103163,AppleSupport,support,2017-11-30 18:05:00+00:00,@138694 Thanks for reaching out.  We know how important it is to be able to accept Developer agreements and  we'll do everything we can to assist.  Does this issue also happen from a computer? https://t.co/GDrqU22YpT,103164,,0,False,,,,103164_thread_37,2.0
103166,1,103166,138695,customer,2017-11-30 17:35:48+00:00,@115858 iPhone X orange camera problem? https://t.co/HooDTPyYNl,,103165,1,False,,,,103166_thread_38,1.0
103166,2,103165,AppleSupport,support,2017-11-30 18:04:31+00:00,@138695 Let's help take a look. How long has this been happening? Have you tried any troubleshooting such as force quitting camera or rebooting the iPhone X? What's the version of iOS in Settings &gt; General &gt; About?,103166,,0,False,,,,103166_thread_38,2.0
103169,1,103169,138696,customer,2017-11-30 17:30:57+00:00,Hey @AppleSupport - Over the last few days my messages app on  my iMac and MBA stopped syncing with my iMessages from my iOS devices.  Any ideas on how to fix this problem?  I've lost one of my favorite parts of #AppleSimplicity,,103167,1,False,Hey - Over the last few days my messages app on my iMac and MBA stopped syncing with my iMessages from my iOS devices. Any ideas on how to fix this problem? I've lost one of my favorite parts of AppleSimplicity,en,KEEP,103169_thread_39,1.0
103169,2,103167,AppleSupport,support,2017-11-30 18:04:31+00:00,"@138696 We’d love to help with your messages. To start, do you see your iMac and MacBook enabled if you tap Settings &gt; Messages &gt; Text Message Forwarding on your iPhone?",103169,103168,1,False,,,,103169_thread_39,2.0
103169,3,103168,138696,customer,2017-11-30 18:39:50+00:00,@AppleSupport Yes they are.  My iPad is as well and that one is still working normally.,103167,103170,1,False,Yes they are. My iPad is as well and that one is still working normally.,en,KEEP,103169_thread_39,3.0
103169,4,103170,AppleSupport,support,2017-11-30 18:48:00+00:00,"@138696 On your iMac and MacBook, open Messages, then choose Messages &gt; Preferences. Click Accounts, then select your iMessage account. Do you have a check next to your phone number and email address? Is the same Apple ID being shown that you use with your iPhone?",103168,103171,1,False,,,,103169_thread_39,4.0
103169,5,103171,138696,customer,2017-11-30 18:50:07+00:00,@AppleSupport All is correct there.,103170,103172,1,False,All is correct there.,en,KEEP,103169_thread_39,5.0
103169,6,103172,AppleSupport,support,2017-11-30 19:02:28+00:00,@138696 Thank you. We’d like to look further into this with you. Please send us a DM confirming which software version you are using with your iMac and MacBook Air. https://t.co/GDrqU22YpT,103171,,0,False,,,,103169_thread_39,6.0
103174,1,103174,138697,customer,2017-11-30 17:44:14+00:00,@AppleSupport @115858 why does my battery drain so fast now on iOS 11.1.2 I lose 10% in an hour or less and I don’t even use the phone. Im at 26% now https://t.co/5TKNP5nu2r,,103173,1,False,why does my battery drain so fast now on iOS 11.1.2 I lose 10% in an hour or less and I don’t even use the phone. Im at 26% now,en,KEEP,103174_thread_40,1.0
103174,2,103173,AppleSupport,support,2017-11-30 18:03:32+00:00,@138697 We know how vital the battery is and we'll help. Are you using the Apple Lightning to USB cable and power adapter to charge your iPhone? You can DM us your answer. https://t.co/GDrqU22YpT,103174,,0,False,,,,103174_thread_40,2.0
103176,1,103176,138698,customer,2017-11-30 17:28:33+00:00,@AppleSupport Zouden jullie mij uit kunnen leggen waarom mijn telefoon ineens geen geheugenruimte meer over heeft terwijl ik er al van alles heb afgegooid? En dit tot grote ergernis blijft doen?,,103175,1,False,Zouden jullie mij uit kunnen leggen waarom mijn telefoon ineens geen geheugenruimte meer over heeft terwijl ik er al van alles heb afgegooid? En dit tot grote ergernis blijft doen?,nl,KEEP,103176_thread_41,1.0
103176,2,103175,AppleSupport,support,2017-11-30 18:02:53+00:00,@138698 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,103176,,0,False,,,,103176_thread_41,2.0
103179,1,103179,138699,customer,2017-11-30 17:34:52+00:00,@AppleSupport FYI.  Def have to you use passcode to unlock iPhone X more than past iPhones with touchid. #iphonex #FaceID,,103177,1,False,FYI. Def have to you use passcode to unlock iPhone X more than past iPhones with touchid. iphonex FaceID,en,KEEP,103179_thread_42,1.0
103179,2,103177,AppleSupport,support,2017-11-30 18:02:53+00:00,@138699 Congratulations on your new iPhone X. We'd like to help you. Have you tried setting up Face ID again? https://t.co/lDcNYSCMiX,103179,103178,1,False,,,,103179_thread_42,2.0
103179,3,103178,138699,customer,2017-11-30 18:17:34+00:00,@AppleSupport It’s not that. It’s because there’s many possible inference vision to the face. Like hands on face and other objects.,103177,103180,1,False,It’s not that. It’s because there’s many possible inference vision to the face. Like hands on face and other objects.,en,KEEP,103179_thread_42,3.0
103179,4,103180,AppleSupport,support,2017-11-30 18:35:50+00:00,"@138699 Face ID will adapt to changes in your appearance, such as wearing sunglasses or growing facial hair. If you have your hands over your face, it will be difficult for Face ID to scan and unlock your iPhone. If you remove your hands, does Face ID unlock the iPhone?",103178,103181,1,False,,,,103179_thread_42,4.0
103179,5,103181,138699,customer,2017-11-30 18:51:24+00:00,"@AppleSupport Yes. I think touchID was better, just my opinion. Just giving you some feedback but other than that I do like the new hardware finally.",103180,103182,1,False,"Yes. I think touchID was better, just my opinion. Just giving you some feedback but other than that I do like the new hardware finally.",en,KEEP,103179_thread_42,5.0
103179,6,103182,AppleSupport,support,2017-11-30 18:56:36+00:00,@138699 We appreciate your feedback and we’re glad to hear that you like your new iPhone! Let us know if we can assist you with anything else in the future.  Have a wonderful day!,103181,,0,False,,,,103179_thread_42,6.0
103184,1,103184,138700,customer,2017-11-30 17:40:24+00:00,The recent IOS update has slowed my 6S down to a crawl. I am seriously reconsidering my commitment to @115858.,,103183,1,False,,,,103184_thread_43,1.0
103184,2,103183,AppleSupport,support,2017-11-30 18:02:52+00:00,@138700 We want you to be able to use your iPhone with no issues. Are you noticing it running slow when using specific apps? Let us know in DM. https://t.co/GDrqU22YpT,103184,,0,False,,,,103184_thread_43,2.0
103186,1,103186,138701,customer,2017-11-30 17:26:39+00:00,"@115858  thanks for making my phone backup fucking useless, cant download it back onto my phone because of a shitty ''two-factior verification' with my fucking old number, load a shite",,103185,1,False,,,,103186_thread_44,1.0
103186,2,103185,AppleSupport,support,2017-11-30 18:02:27+00:00,"@138701 We know how important being able to restore from a backup is. DM us a bit more details on what’s happening when you try to restore it, and we’ll work towards a resolution together. https://t.co/GDrqU22YpT",103186,,0,False,,,,103186_thread_44,2.0
103193,1,103193,138702,customer,2017-10-22 22:22:11+00:00,@AppleSupport Pilimi günde 3 kez şarj etmem gerekiyor. Ve bundan bıktım ..,,"103194,103192",1,False,Pilimi günde 3 kez şarj etmem gerekiyor. Ve bundan bıktım ..,tr,KEEP,103193_thread_45,1.0
103193,2,103192,138702,customer,2017-10-23 05:16:45+00:00,@AppleSupport @AppleSupport I need to charge the battery 3 times a day. And I'm sick of it.,103193,103191,1,False,I need to charge the battery 3 times a day. And I'm sick of it.,en,KEEP,103193_thread_45,2.0
103193,3,103191,AppleSupport,support,2017-10-23 12:56:08+00:00,"@138702 Let's try following this article for Maximizing Battery Life, and let us know if it helps: https://t.co/TpjqFp3jxD",103192,103189,1,False,,,,103193_thread_45,3.0
103193,4,103189,138702,customer,2017-11-30 17:37:01+00:00,@AppleSupport this happened after the update,103191,103187,1,False,this happened after the update,en,KEEP,103193_thread_45,4.0
103193,5,103187,AppleSupport,support,2017-11-30 18:00:44+00:00,@138702 We know how important it is to get the best performance from your battery and understand this happened after updating. We'd like to discuss some additional recommendations. Please DM us with the country where you're located to continue. https://t.co/GDrqU22YpT,103189,103188,1,False,,,,103193_thread_45,5.0
103193,6,103188,138702,customer,2017-11-30 18:07:23+00:00,@AppleSupport I know these. iphone 6+. I started having problems after installing iOS 11 when everything was normal. and now I'm going back too! Did you understand me?,103187,103190,1,False,I know these. iphone 6+. I started having problems after installing iOS 11 when everything was normal. and now I'm going back too! Did you understand me?,en,KEEP,103193_thread_45,6.0
103193,7,103190,AppleSupport,support,2017-11-30 18:26:40+00:00,@138702 We'd like to get clarification and work on a solution for your iPhone's performance. Please use the link below to DM us with the country where you're located. https://t.co/GDrqU22YpT,103188,,0,False,,,,103193_thread_45,7.0
103197,1,103197,138703,customer,2017-11-30 17:34:33+00:00,@AppleSupport what’s going on with this latest update? Whenever I type the “it” it autocorrects to “I.T” unless I press the actual word it. Wtf is going on?,,103195,1,False,what’s going on with this latest update? Whenever I type the “it” it autocorrects to “I.T” unless I press the actual word it. Wtf is going on?,en,KEEP,103197_thread_46,1.0
103197,2,103195,AppleSupport,support,2017-11-30 17:59:50+00:00,@138703 We'd be happy to look into this with you. Can you provide us which iOS version you're using? This can be located in Settings &gt; General &gt; About &gt; Version.,103197,103196,1,False,,,,103197_thread_46,2.0
103197,3,103196,138703,customer,2017-11-30 18:01:19+00:00,@AppleSupport 11.2,103195,103198,1,False,11.2,unknown,KEEP,103197_thread_46,3.0
103197,4,103198,AppleSupport,support,2017-11-30 18:21:33+00:00,@138703 Just to be sure are you on iOS 11.1.2 or iOS beta 11.2? Let us know in DM here: https://t.co/GDrqU22YpT,103196,,0,False,,,,103197_thread_46,4.0
103200,1,103200,138704,customer,2017-11-30 17:26:30+00:00,@AppleSupport  dont understand why i just called you to have my phone not working stilll.... thanks so much,,103199,1,False,dont understand why i just called you to have my phone not working stilll.... thanks so much,en,KEEP,103200_thread_47,1.0
103200,2,103199,AppleSupport,support,2017-11-30 17:59:00+00:00,@138704 Send us a DM. Let us know more details on the issue. We'll do our best to help. https://t.co/GDrqU22YpT,103200,,0,False,,,,103200_thread_47,2.0
